"",136.000
35003.8056,3.5619E+02
35003.8090,3.5595E+02
35003.8125,3.5571E+02
35003.8160,3.5547E+02
35003.8194,3.5522E+02
35003.8229,3.5498E+02
35003.8264,3.5474E+02
35003.8299,3.5449E+02
35003.8333,3.5425E+02
35003.8368,3.5410E+02
35003.8403,3.5396E+02
35003.8437,3.5381E+02
35003.8472,3.5366E+02
35003.8507,3.5351E+02
35003.8542,3.5337E+02
35003.8576,3.5322E+02
35003.8611,3.5307E+02
35003.8646,3.5292E+02
35003.8681,3.5278E+02
35003.8715,3.5263E+02
35003.8750,3.5248E+02
35003.8785,3.5233E+02
35003.8819,3.5218E+02
35003.8854,3.5204E+02
35003.8889,3.5189E+02
35003.8924,3.5174E+02
35003.8958,3.5159E+02
35003.8993,3.5145E+02
35003.9028,3.5130E+02
35003.9062,3.5115E+02
35003.9097,3.5100E+02
35003.9132,3.5085E+02
35003.9167,3.5070E+02
35003.9201,3.5222E+02
35003.9236,3.5373E+02
35003.9271,3.5525E+02
35003.9306,3.5676E+02
35003.9340,3.5828E+02
35003.9375,3.5979E+02
35003.9410,3.6131E+02
35003.9444,3.6282E+02
35003.9479,3.6434E+02
35003.9514,3.6585E+02
35003.9549,3.6737E+02
35003.9583,3.6888E+02
35003.9618,3.7040E+02
35003.9653,3.7191E+02
35003.9687,3.7343E+02
35003.9722,3.7494E+02
35003.9757,3.7646E+02
35003.9792,3.7797E+02
35003.9826,3.7949E+02
35003.9861,3.8100E+02
35003.9896,3.8252E+02
35003.9931,3.8403E+02
35003.9965,3.8555E+02
35004.0000,3.8706E+02
35004.0035,3.8721E+02
35004.0069,3.8736E+02
35004.0104,3.8750E+02
35004.0139,3.8765E+02
35004.0174,3.8780E+02
35004.0208,3.8795E+02
35004.0243,3.8809E+02
35004.0278,3.8824E+02
35004.0312,3.8839E+02
35004.0347,3.8854E+02
35004.0382,3.8868E+02
35004.0417,3.8883E+02
35004.0451,3.8898E+02
35004.0486,3.8913E+02
35004.0521,3.8927E+02
35004.0556,3.8942E+02
35004.0590,3.8957E+02
35004.0625,3.8972E+02
35004.0660,3.8987E+02
35004.0694,3.9001E+02
35004.0729,3.9016E+02
35004.0764,3.9031E+02
35004.0799,3.9046E+02
35004.0833,3.9060E+02
35004.0868,3.9059E+02
35004.0903,3.9057E+02
35004.0937,3.9055E+02
35004.0972,3.9053E+02
35004.1007,3.9051E+02
35004.1042,3.9049E+02
35004.1076,3.9047E+02
35004.1111,3.9046E+02
35004.1146,3.9044E+02
35004.1181,3.9042E+02
35004.1215,3.9040E+02
35004.1250,3.9038E+02
35004.1285,3.9036E+02
35004.1319,3.9034E+02
35004.1354,3.9032E+02
35004.1389,3.9031E+02
35004.1424,3.9029E+02
35004.1458,3.9027E+02
35004.1493,3.9025E+02
35004.1528,3.9023E+02
35004.1562,3.9021E+02
35004.1597,3.9019E+02
35004.1632,3.9017E+02
35004.1667,3.9016E+02
35004.1701,3.9016E+02
35004.1736,3.9017E+02
35004.1771,3.9017E+02
35004.1806,3.9018E+02
35004.1840,3.9018E+02
35004.1875,3.9019E+02
35004.1910,3.9019E+02
35004.1944,3.9020E+02
35004.1979,3.9020E+02
35004.2014,3.9021E+02
35004.2049,3.9021E+02
35004.2083,3.9022E+02
35004.2118,3.9022E+02
35004.2153,3.9023E+02
35004.2187,3.9024E+02
35004.2222,3.9024E+02
35004.2257,3.9025E+02
35004.2292,3.9025E+02
35004.2326,3.9026E+02
35004.2361,3.9026E+02
35004.2396,3.9027E+02
35004.2431,3.9027E+02
35004.2465,3.9028E+02
35004.2500,3.9028E+02
35004.2535,3.9089E+02
35004.2569,3.9149E+02
35004.2604,3.9210E+02
35004.2639,3.9271E+02
35004.2674,3.9331E+02
35004.2708,3.9392E+02
35004.2743,3.9453E+02
35004.2778,3.9514E+02
35004.2812,3.9575E+02
35004.2847,3.9635E+02
35004.2882,3.9696E+02
35004.2917,3.9758E+02
35004.2951,3.9819E+02
35004.2986,3.9880E+02
35004.3021,3.9941E+02
35004.3056,4.0002E+02
35004.3090,4.0064E+02
35004.3125,4.0125E+02
35004.3160,4.0186E+02
35004.3194,4.0248E+02
35004.3229,4.0309E+02
35004.3264,4.0371E+02
35004.3299,4.0433E+02
35004.3333,4.0494E+02
35004.3368,4.0532E+02
35004.3403,4.0570E+02
35004.3437,4.0608E+02
35004.3472,4.0646E+02
35004.3507,4.0684E+02
35004.3542,4.0722E+02
35004.3576,4.0761E+02
35004.3611,4.0799E+02
35004.3646,4.0837E+02
35004.3681,4.0875E+02
35004.3715,4.0913E+02
35004.3750,4.0951E+02
35004.3785,4.0989E+02
35004.3819,4.1028E+02
35004.3854,4.1066E+02
35004.3889,4.1104E+02
35004.3924,4.1142E+02
35004.3958,4.1181E+02
35004.3993,4.1219E+02
35004.4028,4.1257E+02
35004.4062,4.1296E+02
35004.4097,4.1334E+02
35004.4132,4.1372E+02
35004.4167,4.1411E+02
35004.4201,4.1456E+02
35004.4236,4.1501E+02
35004.4271,4.1546E+02
35004.4306,4.1591E+02
35004.4340,4.1636E+02
35004.4375,4.1681E+02
35004.4410,4.1726E+02
35004.4444,4.1771E+02
35004.4479,4.1816E+02
35004.4514,4.1862E+02
35004.4549,4.1907E+02
35004.4583,4.1952E+02
35004.4618,4.1997E+02
