"",136.000
35002.2083,1.3600E+02
35002.2118,1.3600E+02
35002.2153,1.3600E+02
35002.2187,1.3600E+02
35002.2222,1.3600E+02
35002.2257,1.3600E+02
35002.2292,1.3600E+02
35002.2326,1.3600E+02
35002.2361,1.3600E+02
35002.2396,1.3600E+02
35002.2431,1.3600E+02
35002.2465,1.3600E+02
35002.2500,1.3600E+02
35002.2535,1.3600E+02
35002.2569,1.3600E+02
35002.2604,1.3600E+02
35002.2639,1.3600E+02
35002.2674,1.3600E+02
35002.2708,1.3600E+02
35002.2743,1.3600E+02
35002.2778,1.3600E+02
35002.2812,1.3600E+02
35002.2847,1.3600E+02
35002.2882,1.3600E+02
35002.2917,1.3600E+02
35002.2951,1.3600E+02
35002.2986,1.3600E+02
35002.3021,1.3600E+02
35002.3056,1.3600E+02
35002.3090,1.3600E+02
35002.3125,1.3600E+02
35002.3160,1.3600E+02
35002.3194,1.3600E+02
35002.3229,1.3600E+02
35002.3264,1.3600E+02
35002.3299,1.3600E+02
35002.3333,1.3600E+02
35002.3368,1.3600E+02
35002.3403,1.3600E+02
35002.3437,1.3600E+02
35002.3472,1.3600E+02
35002.3507,1.3600E+02
35002.3542,1.3600E+02
35002.3576,1.3600E+02
35002.3611,1.3600E+02
35002.3646,1.3600E+02
35002.3681,1.3600E+02
35002.3715,1.3600E+02
35002.3750,1.3600E+02
35002.3785,1.3600E+02
35002.3819,1.3600E+02
35002.3854,1.3600E+02
35002.3889,1.3600E+02
35002.3924,1.3600E+02
35002.3958,1.3600E+02
35002.3993,1.3600E+02
35002.4028,1.3600E+02
35002.4062,1.3600E+02
35002.4097,1.3600E+02
35002.4132,1.3600E+02
35002.4167,1.3600E+02
35002.4201,1.3600E+02
35002.4236,1.3600E+02
35002.4271,1.3600E+02
35002.4306,1.3600E+02
35002.4340,1.3600E+02
35002.4375,1.3600E+02
35002.4410,1.3600E+02
35002.4444,1.3600E+02
35002.4479,1.3600E+02
35002.4514,1.3600E+02
35002.4549,1.3600E+02
35002.4583,1.3600E+02
35002.4618,1.3600E+02
35002.4653,1.3600E+02
35002.4687,1.3600E+02
35002.4722,1.3600E+02
35002.4757,1.3600E+02
35002.4792,1.3600E+02
35002.4826,1.3600E+02
35002.4861,1.3600E+02
35002.4896,1.3600E+02
35002.4931,1.3600E+02
35002.4965,1.3600E+02
35002.5000,1.3600E+02
35002.5035,1.3600E+02
35002.5069,1.3600E+02
35002.5104,1.3600E+02
35002.5139,1.3600E+02
35002.5174,1.3600E+02
35002.5208,1.3600E+02
35002.5243,1.3600E+02
35002.5278,1.3600E+02
35002.5312,1.3600E+02
35002.5347,1.3600E+02
35002.5382,1.3600E+02
35002.5417,1.3600E+02
35002.5451,1.3600E+02
35002.5486,1.3600E+02
35002.5521,1.3600E+02
35002.5556,1.3600E+02
35002.5590,1.3600E+02
35002.5625,1.3600E+02
35002.5660,1.3600E+02
35002.5694,1.3600E+02
35002.5729,1.3600E+02
35002.5764,1.3600E+02
35002.5799,1.3600E+02
35002.5833,1.3600E+02
