"",136.000
35004.4306,4.1983E-01
35004.4340,5.2998E-01
35004.4375,6.4204E-01
35004.4410,7.5617E-01
35004.4444,8.7247E-01
35004.4479,9.9106E-01
35004.4514,1.1124E+00
35004.4549,1.2360E+00
35004.4583,1.3619E+00
35004.4618,1.4904E+00
35004.4653,1.6218E+00
35004.4687,1.7563E+00
35004.4722,1.8942E+00
35004.4757,2.0361E+00
35004.4792,2.1826E+00
35004.4826,2.3343E+00
35004.4861,2.4925E+00
35004.4896,2.6585E+00
35004.4931,2.8341E+00
35004.4965,3.0210E+00
35004.5000,3.2209E+00
35004.5035,2.7353E+00
35004.5069,2.2464E+00
35004.5104,1.7506E+00
35004.5139,1.2524E+00
35004.5174,7.7621E-01
35004.5208,4.4920E-01
35004.5243,6.2272E-01
35004.5278,1.0805E+00
35004.5312,1.5921E+00
35004.5347,2.1152E+00
35004.5382,2.6396E+00
35004.5417,3.1622E+00
35004.5451,3.6818E+00
35004.5486,4.1983E+00
35004.5521,4.7117E+00
35004.5556,5.2221E+00
35004.5590,5.7302E+00
35004.5625,6.2370E+00
35004.5660,6.7445E+00
35004.5694,7.2570E+00
35004.5729,7.7838E+00
35004.5764,8.3456E+00
35004.5799,8.9816E+00
35004.5833,9.7179E+00
35004.5868,9.7380E+00
35004.5903,9.6956E+00
35004.5937,9.6064E+00
35004.5972,9.4975E+00
35004.6007,9.3879E+00
35004.6042,9.2893E+00
35004.6076,9.2017E+00
35004.6111,9.1164E+00
35004.6146,9.0288E+00
35004.6181,8.9402E+00
35004.6215,8.8544E+00
35004.6250,8.7714E+00
35004.6285,8.6846E+00
35004.6319,8.5901E+00
35004.6354,8.4879E+00
35004.6389,8.3784E+00
35004.6424,8.2636E+00
35004.6458,8.1445E+00
35004.6493,8.0220E+00
35004.6528,7.8962E+00
35004.6562,7.7673E+00
35004.6597,7.6356E+00
35004.6632,7.5009E+00
35004.6667,7.3633E+00
35004.6701,7.0393E+00
35004.6736,6.7269E+00
35004.6771,6.4267E+00
35004.6806,6.1403E+00
35004.6840,5.8690E+00
35004.6875,5.6145E+00
35004.6910,5.3784E+00
35004.6944,5.1625E+00
35004.6979,4.9681E+00
35004.7014,4.7965E+00
35004.7049,4.6488E+00
35004.7083,4.5258E+00
35004.7118,4.4279E+00
35004.7153,4.3549E+00
35004.7187,4.3066E+00
35004.7222,4.2820E+00
35004.7257,4.2799E+00
35004.7292,4.2987E+00
35004.7326,4.3365E+00
35004.7361,4.3914E+00
35004.7396,4.4614E+00
35004.7431,4.5442E+00
35004.7465,4.6381E+00
35004.7500,4.7410E+00
35004.7535,4.7501E+00
35004.7569,4.7621E+00
35004.7604,4.7767E+00
35004.7639,4.7940E+00
35004.7674,4.8137E+00
35004.7708,4.8359E+00
35004.7743,4.8605E+00
35004.7778,4.8874E+00
35004.7812,4.9165E+00
35004.7847,4.9476E+00
35004.7882,4.9807E+00
35004.7917,5.0158E+00
35004.7951,5.0526E+00
35004.7986,5.0911E+00
35004.8021,5.1312E+00
35004.8056,5.1729E+00
35004.8090,5.2160E+00
35004.8125,5.2604E+00
35004.8160,5.3062E+00
35004.8194,5.3531E+00
35004.8229,5.4012E+00
35004.8264,5.4504E+00
35004.8299,5.5005E+00
35004.8333,5.5515E+00
35004.8368,5.3741E+00
35004.8403,5.1985E+00
35004.8437,5.0243E+00
35004.8472,4.8519E+00
35004.8507,4.6817E+00
35004.8542,4.5138E+00
35004.8576,4.3487E+00
35004.8611,4.1868E+00
35004.8646,4.0285E+00
35004.8681,3.8745E+00
35004.8715,3.7254E+00
35004.8750,3.5818E+00
35004.8785,3.4447E+00
35004.8819,3.3149E+00
35004.8854,3.1935E+00
35004.8889,3.0815E+00
35004.8924,2.9802E+00
35004.8958,2.8908E+00
35004.8993,2.8145E+00
35004.9028,2.7525E+00
35004.9062,2.7060E+00
35004.9097,2.6758E+00
35004.9132,2.6625E+00
35004.9167,2.6666E+00
35004.9201,1.8152E+00
35004.9236,1.0110E+00
35004.9271,4.0195E-01
35004.9306,7.6635E-01
35004.9340,1.4727E+00
35004.9375,2.1823E+00
35004.9410,2.8656E+00
35004.9444,3.5168E+00
35004.9479,4.1412E+00
35004.9514,4.7525E+00
35004.9549,5.3600E+00
35004.9583,5.9464E+00
35004.9618,6.5112E+00
35004.9653,7.0528E+00
35004.9687,7.5675E+00
35004.9722,8.0547E+00
35004.9757,8.5122E+00
35004.9792,8.9403E+00
35004.9826,9.3398E+00
35004.9861,9.7113E+00
35004.9896,1.0057E+01
35004.9931,1.0380E+01
35004.9965,1.0680E+01
35005.0000,1.0959E+01
35005.0035,1.0604E+01
35005.0069,1.0270E+01
35005.0104,9.9444E+00
35005.0139,9.6290E+00
35005.0174,9.3303E+00
35005.0208,9.0490E+00
35005.0243,8.7799E+00
35005.0278,8.5184E+00
35005.0312,8.2647E+00
35005.0347,8.0216E+00
35005.0382,7.7893E+00
35005.0417,7.5656E+00
35005.0451,7.3486E+00
35005.0486,7.1384E+00
35005.0521,6.9354E+00
35005.0556,6.7389E+00
35005.0590,6.5478E+00
35005.0625,6.3612E+00
35005.0660,6.1795E+00
35005.0694,6.0032E+00
35005.0729,5.8323E+00
35005.0764,5.6665E+00
35005.0799,5.5058E+00
35005.0833,5.3501E+00
35005.0868,5.2575E+00
35005.0903,5.1661E+00
35005.0937,5.0762E+00
35005.0972,4.9873E+00
35005.1007,4.8991E+00
35005.1042,4.8115E+00
35005.1076,4.7244E+00
35005.1111,4.6377E+00
35005.1146,4.5514E+00
35005.1181,4.4655E+00
35005.1215,4.3798E+00
35005.1250,4.2946E+00
35005.1285,4.2097E+00
35005.1319,4.1249E+00
35005.1354,4.0401E+00
35005.1389,3.9553E+00
35005.1424,3.8704E+00
35005.1458,3.7854E+00
35005.1493,3.7002E+00
35005.1528,3.6147E+00
35005.1562,3.5289E+00
35005.1597,3.4428E+00
35005.1632,3.3563E+00
35005.1667,3.2696E+00
35005.1701,3.1772E+00
35005.1736,3.0844E+00
35005.1771,2.9913E+00
35005.1806,2.8977E+00
35005.1840,2.8038E+00
35005.1875,2.7095E+00
35005.1910,2.6147E+00
35005.1944,2.5196E+00
35005.1979,2.4240E+00
35005.2014,2.3279E+00
35005.2049,2.2314E+00
35005.2083,2.1345E+00
35005.2118,2.0371E+00
35005.2153,1.9391E+00
35005.2187,1.8407E+00
35005.2222,1.7418E+00
35005.2257,1.6423E+00
35005.2292,1.5423E+00
35005.2326,1.4418E+00
35005.2361,1.3406E+00
35005.2396,1.2389E+00
35005.2431,1.1366E+00
35005.2465,1.0336E+00
35005.2500,9.3006E-01
35005.2535,8.9634E-01
35005.2569,8.6152E-01
35005.2604,8.2578E-01
35005.2639,7.8916E-01
35005.2674,7.5173E-01
35005.2708,7.1353E-01
35005.2743,6.7462E-01
35005.2778,6.3503E-01
35005.2812,5.9481E-01
35005.2847,5.5399E-01
35005.2882,5.1259E-01
35005.2917,4.7065E-01
35005.2951,4.2818E-01
35005.2986,3.8521E-01
35005.3021,3.4176E-01
35005.3056,2.9785E-01
35005.3090,2.5349E-01
35005.3125,2.0871E-01
35005.3160,1.6352E-01
35005.3194,1.1794E-01
35005.3229,7.2005E-02
35005.3264,2.5728E-02
35005.3299,-2.0950E-02
35005.3333,-6.8333E-02
35005.3368,-5.8761E-02
35005.3403,-4.9417E-02
35005.3437,-4.0256E-02
35005.3472,-3.1270E-02
35005.3507,-2.2453E-02
35005.3542,-1.3801E-02
35005.3576,-5.3149E-03
35005.3611,3.0006E-03
35005.3646,1.1160E-02
35005.3681,1.9173E-02
35005.3715,2.7039E-02
35005.3750,3.4756E-02
35005.3785,4.2325E-02
35005.3819,4.9746E-02
35005.3854,5.7023E-02
35005.3889,6.4158E-02
35005.3924,7.1156E-02
35005.3958,7.8023E-02
35005.3993,8.4764E-02
35005.4028,9.1384E-02
35005.4062,9.7892E-02
35005.4097,1.0429E-01
35005.4132,1.1060E-01
35005.4167,1.1681E-01
35005.4201,7.6365E-02
35005.4236,3.4727E-02
35005.4271,-8.3671E-03
35005.4306,-5.3370E-02
35005.4340,-1.0048E-01
35005.4375,-1.4985E-01
35005.4410,-2.0165E-01
35005.4444,-2.5601E-01
35005.4479,-3.1306E-01
35005.4514,-3.7279E-01
35005.4549,-4.3499E-01
35005.4583,-4.9983E-01
35005.4618,-5.6744E-01
35005.4653,-6.3778E-01
35005.4687,-7.1072E-01
35005.4722,-7.8607E-01
35005.4757,-8.6364E-01
35005.4792,-9.4329E-01
35005.4826,-1.0249E+00
35005.4861,-1.1084E+00
35005.4896,-1.1934E+00
35005.4931,-1.2796E+00
35005.4965,-1.3666E+00
35005.5000,-1.4541E+00
35005.5035,-1.6192E+00
35005.5069,-1.7817E+00
35005.5104,-1.9431E+00
35005.5139,-2.1035E+00
35005.5174,-2.2630E+00
35005.5208,-2.4220E+00
35005.5243,-2.5809E+00
35005.5278,-2.7394E+00
35005.5312,-2.8972E+00
35005.5347,-3.0541E+00
35005.5382,-3.2102E+00
35005.5417,-3.3656E+00
35005.5451,-3.5205E+00
35005.5486,-3.6746E+00
35005.5521,-3.8276E+00
35005.5556,-3.9791E+00
35005.5590,-4.1281E+00
35005.5625,-4.2735E+00
35005.5660,-4.4144E+00
35005.5694,-4.5512E+00
35005.5729,-4.6845E+00
35005.5764,-4.8148E+00
35005.5799,-4.9415E+00
35005.5833,-5.0638E+00
35005.5868,-5.2012E+00
35005.5903,-5.3341E+00
35005.5937,-5.4606E+00
35005.5972,-5.5796E+00
35005.6007,-5.6897E+00
35005.6042,-5.7896E+00
35005.6076,-5.8775E+00
35005.6111,-5.9522E+00
35005.6146,-6.0123E+00
35005.6181,-6.0570E+00
35005.6215,-6.0855E+00
35005.6250,-6.0973E+00
35005.6285,-6.0926E+00
35005.6319,-6.0715E+00
35005.6354,-6.0350E+00
35005.6389,-5.9841E+00
35005.6424,-5.9203E+00
35005.6458,-5.8453E+00
35005.6493,-5.7611E+00
35005.6528,-5.6698E+00
35005.6562,-5.5734E+00
35005.6597,-5.4742E+00
35005.6632,-5.3740E+00
35005.6667,-5.2748E+00
35005.6701,-4.9355E+00
35005.6736,-4.6059E+00
35005.6771,-4.2897E+00
35005.6806,-3.9862E+00
35005.6840,-3.6954E+00
35005.6875,-3.4176E+00
35005.6910,-3.1531E+00
35005.6944,-2.9015E+00
35005.6979,-2.6623E+00
35005.7014,-2.4352E+00
35005.7049,-2.2195E+00
35005.7083,-2.0148E+00
35005.7118,-1.8206E+00
35005.7153,-1.6362E+00
35005.7187,-1.4613E+00
35005.7222,-1.2953E+00
35005.7257,-1.1377E+00
35005.7292,-9.8815E-01
35005.7326,-8.4622E-01
35005.7361,-7.1152E-01
35005.7396,-5.8370E-01
35005.7431,-4.6243E-01
35005.7465,-3.4739E-01
35005.7500,-2.3832E-01
35005.7535,-1.3697E-01
35005.7569,-3.8020E-02
35005.7604,6.0157E-02
35005.7639,1.5748E-01
35005.7674,2.5395E-01
35005.7708,3.4998E-01
35005.7743,4.4599E-01
35005.7778,5.4224E-01
35005.7812,6.3891E-01
35005.7847,7.3616E-01
35005.7882,8.3413E-01
35005.7917,9.3291E-01
35005.7951,1.0325E+00
35005.7986,1.1331E+00
35005.8021,1.2345E+00
35005.8056,1.3369E+00
35005.8090,1.4401E+00
35005.8125,1.5443E+00
35005.8160,1.6492E+00
35005.8194,1.7550E+00
35005.8229,1.8616E+00
35005.8264,1.9689E+00
35005.8299,2.0770E+00
35005.8333,2.1858E+00
35005.8368,2.2184E+00
35005.8403,2.2508E+00
35005.8437,2.2828E+00
35005.8472,2.3144E+00
35005.8507,2.3454E+00
35005.8542,2.3760E+00
35005.8576,2.4061E+00
35005.8611,2.4357E+00
35005.8646,2.4648E+00
35005.8681,2.4935E+00
35005.8715,2.5216E+00
35005.8750,2.5493E+00
35005.8785,2.5766E+00
35005.8819,2.6034E+00
35005.8854,2.6298E+00
35005.8889,2.6557E+00
35005.8924,2.6813E+00
35005.8958,2.7066E+00
35005.8993,2.7315E+00
35005.9028,2.7561E+00
35005.9062,2.7804E+00
35005.9097,2.8045E+00
35005.9132,2.8283E+00
35005.9167,2.8520E+00
35005.9201,2.8255E+00
35005.9236,2.7983E+00
35005.9271,2.7682E+00
35005.9306,2.7358E+00
35005.9340,2.7019E+00
35005.9375,2.6660E+00
35005.9410,2.6281E+00
35005.9444,2.5881E+00
35005.9479,2.5460E+00
35005.9514,2.5017E+00
35005.9549,2.4554E+00
35005.9583,2.4069E+00
35005.9618,2.3565E+00
35005.9653,2.3043E+00
35005.9687,2.2504E+00
35005.9722,2.1948E+00
35005.9757,2.1378E+00
35005.9792,2.0795E+00
35005.9826,2.0201E+00
35005.9861,1.9596E+00
35005.9896,1.8983E+00
35005.9931,1.8362E+00
35005.9965,1.7734E+00
35006.0000,1.7102E+00
35006.0035,1.7080E+00
35006.0069,1.7034E+00
35006.0104,1.6963E+00
35006.0139,1.6871E+00
35006.0174,1.6757E+00
35006.0208,1.6622E+00
35006.0243,1.6469E+00
35006.0278,1.6296E+00
35006.0312,1.6106E+00
35006.0347,1.5900E+00
35006.0382,1.5677E+00
35006.0417,1.5439E+00
35006.0451,1.5186E+00
35006.0486,1.4920E+00
35006.0521,1.4642E+00
35006.0556,1.4351E+00
35006.0590,1.4050E+00
35006.0625,1.3737E+00
35006.0660,1.3416E+00
35006.0694,1.3085E+00
35006.0729,1.2746E+00
35006.0764,1.2400E+00
35006.0799,1.2046E+00
35006.0833,1.1687E+00
35006.0868,1.1449E+00
35006.0903,1.1206E+00
35006.0937,1.0960E+00
35006.0972,1.0711E+00
35006.1007,1.0459E+00
35006.1042,1.0204E+00
35006.1076,9.9480E-01
35006.1111,9.6914E-01
35006.1146,9.4340E-01
35006.1181,9.1762E-01
35006.1215,8.9187E-01
35006.1250,8.6621E-01
35006.1285,8.4067E-01
35006.1319,8.1530E-01
35006.1354,7.9013E-01
35006.1389,7.6517E-01
35006.1424,7.4046E-01
35006.1458,7.1601E-01
35006.1493,6.9184E-01
35006.1528,6.6798E-01
35006.1562,6.4443E-01
35006.1597,6.2122E-01
35006.1632,5.9834E-01
35006.1667,5.7583E-01
35006.1701,5.7002E-01
35006.1736,5.6391E-01
35006.1771,5.5754E-01
35006.1806,5.5092E-01
35006.1840,5.4404E-01
35006.1875,5.3691E-01
35006.1910,5.2954E-01
35006.1944,5.2196E-01
35006.1979,5.1418E-01
35006.2014,5.0621E-01
35006.2049,4.9806E-01
35006.2083,4.8975E-01
35006.2118,4.8129E-01
35006.2153,4.7269E-01
35006.2187,4.6395E-01
35006.2222,4.5510E-01
35006.2257,4.4613E-01
35006.2292,4.3707E-01
35006.2326,4.2791E-01
35006.2361,4.1867E-01
35006.2396,4.0936E-01
35006.2431,3.9999E-01
35006.2465,3.9058E-01
35006.2500,3.8112E-01
35006.2535,3.9828E-01
35006.2569,4.1384E-01
35006.2604,4.2798E-01
35006.2639,4.4083E-01
35006.2674,4.5255E-01
35006.2708,4.6329E-01
35006.2743,4.7320E-01
35006.2778,4.8244E-01
35006.2812,4.9118E-01
35006.2847,4.9961E-01
35006.2882,5.0791E-01
35006.2917,5.1630E-01
35006.2951,5.2498E-01
35006.2986,5.3418E-01
35006.3021,5.4413E-01
35006.3056,5.5507E-01
35006.3090,5.6721E-01
35006.3125,5.8078E-01
35006.3160,5.9599E-01
35006.3194,6.1305E-01
35006.3229,6.3211E-01
35006.3264,6.5333E-01
35006.3299,6.7685E-01
35006.3333,7.0277E-01
35006.3368,7.4824E-01
35006.3403,7.9461E-01
35006.3437,8.4195E-01
35006.3472,8.9023E-01
35006.3507,9.3947E-01
35006.3542,9.8964E-01
35006.3576,1.0408E+00
35006.3611,1.0928E+00
35006.3646,1.1458E+00
35006.3681,1.1997E+00
35006.3715,1.2546E+00
35006.3750,1.3104E+00
35006.3785,1.3671E+00
35006.3819,1.4248E+00
35006.3854,1.4834E+00
35006.3889,1.5429E+00
35006.3924,1.6034E+00
35006.3958,1.6647E+00
35006.3993,1.7270E+00
35006.4028,1.7901E+00
35006.4062,1.8542E+00
35006.4097,1.9191E+00
35006.4132,1.9850E+00
35006.4167,2.0517E+00
35006.4201,2.0148E+00
35006.4236,1.9807E+00
35006.4271,1.9489E+00
35006.4306,1.9196E+00
35006.4340,1.8929E+00
35006.4375,1.8689E+00
35006.4410,1.8479E+00
35006.4444,1.8298E+00
35006.4479,1.8150E+00
35006.4514,1.8036E+00
35006.4549,1.7956E+00
35006.4583,1.7912E+00
35006.4618,1.7905E+00
35006.4653,1.7937E+00
35006.4687,1.8006E+00
35006.4722,1.8115E+00
35006.4757,1.8264E+00
35006.4792,1.8452E+00
35006.4826,1.8680E+00
35006.4861,1.8947E+00
35006.4896,1.9253E+00
35006.4931,1.9597E+00
35006.4965,1.9979E+00
35006.5000,2.0397E+00
35006.5035,2.0163E+00
35006.5069,1.9936E+00
35006.5104,1.9717E+00
35006.5139,1.9505E+00
35006.5174,1.9299E+00
35006.5208,1.9101E+00
35006.5243,1.8910E+00
35006.5278,1.8728E+00
35006.5312,1.8553E+00
35006.5347,1.8388E+00
35006.5382,1.8231E+00
35006.5417,1.8083E+00
35006.5451,1.7944E+00
35006.5486,1.7814E+00
35006.5521,1.7694E+00
35006.5556,1.7583E+00
35006.5590,1.7482E+00
35006.5625,1.7390E+00
35006.5660,1.7309E+00
35006.5694,1.7237E+00
35006.5729,1.7175E+00
35006.5764,1.7123E+00
35006.5799,1.7081E+00
35006.5833,1.7049E+00
35006.5868,1.5719E+00
35006.5903,1.4405E+00
35006.5937,1.3107E+00
35006.5972,1.1828E+00
35006.6007,1.0572E+00
35006.6042,9.3436E-01
35006.6076,8.1518E-01
35006.6111,7.0091E-01
35006.6146,5.9365E-01
35006.6181,4.9704E-01
35006.6215,4.1737E-01
35006.6250,3.6452E-01
35006.6285,3.4927E-01
35006.6319,3.7470E-01
35006.6354,4.3224E-01
35006.6389,5.0988E-01
35006.6424,5.9884E-01
35006.6458,6.9414E-01
35006.6493,7.9335E-01
35006.6528,8.9555E-01
35006.6562,1.0005E+00
35006.6597,1.1080E+00
35006.6632,1.2175E+00
35006.6667,1.3281E+00
35006.6701,1.3154E+00
35006.6736,1.3030E+00
35006.6771,1.2905E+00
35006.6806,1.2779E+00
35006.6840,1.2653E+00
35006.6875,1.2531E+00
35006.6910,1.2412E+00
35006.6944,1.2300E+00
35006.6979,1.2194E+00
35006.7014,1.2094E+00
35006.7049,1.2000E+00
35006.7083,1.1912E+00
35006.7118,1.1830E+00
35006.7153,1.1753E+00
35006.7187,1.1681E+00
35006.7222,1.1614E+00
35006.7257,1.1552E+00
35006.7292,1.1494E+00
35006.7326,1.1440E+00
35006.7361,1.1389E+00
35006.7396,1.1342E+00
35006.7431,1.1297E+00
35006.7465,1.1254E+00
35006.7500,1.1213E+00
35006.7535,1.2361E+00
35006.7569,1.3477E+00
35006.7604,1.4558E+00
35006.7639,1.5601E+00
35006.7674,1.6601E+00
35006.7708,1.7556E+00
35006.7743,1.8463E+00
35006.7778,1.9322E+00
35006.7812,2.0133E+00
35006.7847,2.0898E+00
35006.7882,2.1618E+00
35006.7917,2.2294E+00
35006.7951,2.2928E+00
35006.7986,2.3522E+00
35006.8021,2.4078E+00
35006.8056,2.4599E+00
35006.8090,2.5087E+00
35006.8125,2.5545E+00
35006.8160,2.5975E+00
35006.8194,2.6381E+00
35006.8229,2.6771E+00
35006.8264,2.7150E+00
35006.8299,2.7518E+00
35006.8333,2.7882E+00
35006.8368,2.7684E+00
35006.8403,2.7525E+00
35006.8437,2.7391E+00
35006.8472,2.7286E+00
35006.8507,2.7211E+00
35006.8542,2.7160E+00
35006.8576,2.7127E+00
35006.8611,2.7109E+00
35006.8646,2.7101E+00
35006.8681,2.7099E+00
35006.8715,2.7099E+00
35006.8750,2.7099E+00
35006.8785,2.7100E+00
35006.8819,2.7100E+00
35006.8854,2.7099E+00
35006.8889,2.7096E+00
35006.8924,2.7091E+00
35006.8958,2.7085E+00
35006.8993,2.7077E+00
35006.9028,2.7068E+00
35006.9062,2.7057E+00
35006.9097,2.7044E+00
35006.9132,2.7029E+00
35006.9167,2.7013E+00
35006.9201,2.5508E+00
35006.9236,2.4044E+00
35006.9271,2.2604E+00
35006.9306,2.1192E+00
35006.9340,1.9811E+00
35006.9375,1.8460E+00
35006.9410,1.7136E+00
35006.9444,1.5840E+00
35006.9479,1.4571E+00
35006.9514,1.3332E+00
35006.9549,1.2125E+00
35006.9583,1.0954E+00
35006.9618,9.8250E-01
35006.9653,8.7381E-01
35006.9687,7.6952E-01
35006.9722,6.6991E-01
35006.9757,5.7524E-01
35006.9792,4.8572E-01
35006.9826,4.0156E-01
35006.9861,3.2291E-01
35006.9896,2.4991E-01
35006.9931,1.8268E-01
35006.9965,1.2133E-01
35007.0000,6.5944E-02
35007.0035,7.9276E-02
35007.0069,9.3417E-02
35007.0104,1.0877E-01
35007.0139,1.2526E-01
35007.0174,1.4272E-01
35007.0208,1.6111E-01
35007.0243,1.8049E-01
35007.0278,2.0097E-01
35007.0312,2.2267E-01
35007.0347,2.4576E-01
35007.0382,2.7039E-01
35007.0417,2.9668E-01
35007.0451,3.2474E-01
35007.0486,3.5467E-01
35007.0521,3.8657E-01
35007.0556,4.2061E-01
35007.0590,4.5721E-01
35007.0625,4.9643E-01
35007.0660,5.3836E-01
35007.0694,5.8328E-01
35007.0729,6.3153E-01
35007.0764,6.8349E-01
35007.0799,7.3954E-01
35007.0833,7.9999E-01
35007.0868,7.1757E-01
35007.0903,6.4106E-01
35007.0937,5.6818E-01
35007.0972,4.9921E-01
35007.1007,4.3417E-01
35007.1042,3.7240E-01
35007.1076,3.1324E-01
35007.1111,2.5634E-01
35007.1146,2.0164E-01
35007.1181,1.4926E-01
35007.1215,9.9777E-02
35007.1250,5.3225E-02
35007.1285,9.7167E-03
35007.1319,-3.0676E-02
35007.1354,-6.7905E-02
35007.1389,-1.0175E-01
35007.1424,-1.3213E-01
35007.1458,-1.5902E-01
35007.1493,-1.8255E-01
35007.1528,-2.0292E-01
35007.1562,-2.2050E-01
35007.1597,-2.3582E-01
35007.1632,-2.4962E-01
35007.1667,-2.6286E-01
35007.1701,-2.8519E-01
35007.1736,-3.0865E-01
35007.1771,-3.3309E-01
35007.1806,-3.5859E-01
35007.1840,-3.8532E-01
35007.1875,-4.1341E-01
35007.1910,-4.4294E-01
35007.1944,-4.7396E-01
35007.1979,-5.0650E-01
35007.2014,-5.4059E-01
35007.2049,-5.7624E-01
35007.2083,-6.1347E-01
35007.2118,-6.5229E-01
35007.2153,-6.9268E-01
35007.2187,-7.3466E-01
35007.2222,-7.7820E-01
35007.2257,-8.2329E-01
35007.2292,-8.6992E-01
35007.2326,-9.1808E-01
35007.2361,-9.6775E-01
35007.2396,-1.0189E+00
35007.2431,-1.0715E+00
35007.2465,-1.1256E+00
35007.2500,-1.1811E+00
35007.2535,-1.2099E+00
35007.2569,-1.2391E+00
35007.2604,-1.2684E+00
35007.2639,-1.2978E+00
35007.2674,-1.3272E+00
35007.2708,-1.3565E+00
35007.2743,-1.3858E+00
35007.2778,-1.4149E+00
35007.2812,-1.4439E+00
35007.2847,-1.4728E+00
35007.2882,-1.5015E+00
35007.2917,-1.5301E+00
35007.2951,-1.5584E+00
35007.2986,-1.5866E+00
35007.3021,-1.6145E+00
35007.3056,-1.6422E+00
35007.3090,-1.6696E+00
35007.3125,-1.6967E+00
35007.3160,-1.7237E+00
35007.3194,-1.7503E+00
35007.3229,-1.7767E+00
35007.3264,-1.8029E+00
35007.3299,-1.8289E+00
35007.3333,-1.8546E+00
35007.3368,-1.7404E+00
35007.3403,-1.6292E+00
35007.3437,-1.5220E+00
35007.3472,-1.4182E+00
35007.3507,-1.3177E+00
35007.3542,-1.2204E+00
35007.3576,-1.1264E+00
35007.3611,-1.0358E+00
35007.3646,-9.4857E-01
35007.3681,-8.6472E-01
35007.3715,-7.8420E-01
35007.3750,-7.0695E-01
35007.3785,-6.3291E-01
35007.3819,-5.6200E-01
35007.3854,-4.9412E-01
35007.3889,-4.2919E-01
35007.3924,-3.6711E-01
35007.3958,-3.0776E-01
35007.3993,-2.5106E-01
35007.4028,-1.9688E-01
35007.4062,-1.4513E-01
35007.4097,-9.5674E-02
35007.4132,-4.8429E-02
35007.4167,-3.3340E-03
35007.4201,2.7867E-02
35007.4236,5.9089E-02
35007.4271,9.0748E-02
35007.4306,1.2284E-01
35007.4340,1.5537E-01
35007.4375,1.8834E-01
35007.4410,2.2180E-01
35007.4444,2.5581E-01
35007.4479,2.9044E-01
35007.4514,3.2574E-01
35007.4549,3.6179E-01
35007.4583,3.9863E-01
35007.4618,4.3633E-01
35007.4653,4.7492E-01
35007.4687,5.1446E-01
35007.4722,5.5498E-01
35007.4757,5.9653E-01
35007.4792,6.3915E-01
35007.4826,6.8288E-01
35007.4861,7.2774E-01
35007.4896,7.7378E-01
35007.4931,8.2101E-01
35007.4965,8.6947E-01
35007.5000,9.1917E-01
35007.5035,9.1922E-01
35007.5069,9.1450E-01
35007.5104,9.0304E-01
35007.5139,8.8515E-01
35007.5174,8.6090E-01
35007.5208,8.3033E-01
35007.5243,7.9340E-01
35007.5278,7.5009E-01
35007.5312,7.0049E-01
35007.5347,6.4474E-01
35007.5382,5.8311E-01
35007.5417,5.1600E-01
35007.5451,4.4405E-01
35007.5486,3.6836E-01
35007.5521,2.9112E-01
35007.5556,2.1746E-01
35007.5590,1.6147E-01
35007.5625,1.5322E-01
35007.5660,2.0278E-01
35007.5694,2.8186E-01
35007.5729,3.7103E-01
35007.5764,4.6363E-01
35007.5799,5.5936E-01
35007.5833,6.6236E-01
35007.5868,5.8136E-01
35007.5903,5.1772E-01
35007.5937,4.6172E-01
35007.5972,4.0828E-01
35007.6007,3.5679E-01
35007.6042,3.0584E-01
35007.6076,2.5433E-01
35007.6111,2.0140E-01
35007.6146,1.4624E-01
35007.6181,8.7767E-02
35007.6215,2.4785E-02
35007.6250,-4.5203E-02
35007.6285,-1.2540E-01
35007.6319,-2.1465E-01
35007.6354,-3.1244E-01
35007.6389,-4.1844E-01
35007.6424,-5.3243E-01
35007.6458,-6.5433E-01
35007.6493,-7.8409E-01
35007.6528,-9.2164E-01
35007.6562,-1.0668E+00
35007.6597,-1.2193E+00
35007.6632,-1.3791E+00
35007.6667,-1.5459E+00
35007.6701,-1.4947E+00
35007.6736,-1.4437E+00
35007.6771,-1.3929E+00
35007.6806,-1.3424E+00
35007.6840,-1.2923E+00
35007.6875,-1.2426E+00
35007.6910,-1.1940E+00
35007.6944,-1.1469E+00
35007.6979,-1.1019E+00
35007.7014,-1.0595E+00
35007.7049,-1.0206E+00
35007.7083,-9.8595E-01
35007.7118,-9.5634E-01
35007.7153,-9.3270E-01
35007.7187,-9.1596E-01
35007.7222,-9.0699E-01
35007.7257,-9.0654E-01
35007.7292,-9.1520E-01
35007.7326,-9.3329E-01
35007.7361,-9.6085E-01
35007.7396,-9.9759E-01
35007.7431,-1.0429E+00
35007.7465,-1.0960E+00
35007.7500,-1.1559E+00
35007.7535,-1.1230E+00
35007.7569,-1.0899E+00
35007.7604,-1.0569E+00
35007.7639,-1.0245E+00
35007.7674,-9.9279E-01
35007.7708,-9.6182E-01
35007.7743,-9.3145E-01
35007.7778,-9.0150E-01
35007.7812,-8.7189E-01
35007.7847,-8.4252E-01
35007.7882,-8.1331E-01
35007.7917,-7.8420E-01
35007.7951,-7.5519E-01
35007.7986,-7.2626E-01
35007.8021,-6.9742E-01
35007.8056,-6.6865E-01
35007.8090,-6.3986E-01
35007.8125,-6.1089E-01
35007.8160,-5.8165E-01
35007.8194,-5.5221E-01
35007.8229,-5.2269E-01
35007.8264,-4.9304E-01
35007.8299,-4.6309E-01
35007.8333,-4.3281E-01
