t (1st col)	eps_abs [m-1] (2nd col)	z [m] (3rd row)
1
29361.000000	0.557
29362.000000	0.626
29363.000000	0.662
29364.000000	0.652
29365.000000	0.643
29366.000000	0.634
29367.000000	0.625
29368.000000	0.617
29369.000000	0.609
29370.000000	0.601
29371.000000	0.593
29372.000000	0.585
29373.000000	0.578
29374.000000	0.571
29375.000000	0.563
29376.000000	0.530
29377.000000	0.480
29378.000000	0.438
29379.000000	0.403
29380.000000	0.373
29381.000000	0.347
29382.000000	0.325
29383.000000	0.305
29384.000000	0.288
29385.000000	0.272
29386.000000	0.258
29387.000000	0.245
29388.000000	0.234
29389.000000	0.224
29390.000000	0.215
29391.000000	0.207
29392.000000	0.200
29393.000000	0.193
29394.000000	0.187
29395.000000	0.181
29396.000000	0.176
29397.000000	0.171
29398.000000	0.166
29399.000000	0.161
29400.000000	0.157
29401.000000	0.153
29402.000000	0.149
29403.000000	0.145
29404.000000	0.142
29405.000000	0.141
29406.000000	0.143
29407.000000	0.145
29408.000000	0.147
29409.000000	0.149
29410.000000	0.151
29411.000000	0.154
29412.000000	0.156
29413.000000	0.159
29414.000000	0.161
29415.000000	0.164
29416.000000	0.166
29417.000000	0.169
29418.000000	0.172
29419.000000	0.175
29420.000000	0.178
29421.000000	0.181
29422.000000	0.184
29423.000000	0.187
29424.000000	0.190
29425.000000	0.193
29426.000000	0.196
29427.000000	0.200
29428.000000	0.203
29429.000000	0.207
29430.000000	0.211
29431.000000	0.215
29432.000000	0.219
29433.000000	0.223
29434.000000	0.228
29435.000000	0.232
29436.000000	0.237
29437.000000	0.242
29438.000000	0.247
29439.000000	0.250
29440.000000	0.250
29441.000000	0.249
29442.000000	0.249
29443.000000	0.249
29444.000000	0.248
29445.000000	0.248
29446.000000	0.248
29447.000000	0.247
29448.000000	0.247
29449.000000	0.247
29450.000000	0.246
29451.000000	0.246
29452.000000	0.246
29453.000000	0.246
29454.000000	0.247
29455.000000	0.247
29456.000000	0.248
29457.000000	0.248
29458.000000	0.249
29459.000000	0.250
29460.000000	0.250
29461.000000	0.251
29462.000000	0.252
29463.000000	0.252
29464.000000	0.253
29465.000000	0.254
29466.000000	0.254
29467.000000	0.254
29468.000000	0.253
29469.000000	0.251
29470.000000	0.250
29471.000000	0.249
29472.000000	0.248
29473.000000	0.247
29474.000000	0.246
29475.000000	0.244
29476.000000	0.243
29477.000000	0.242
29478.000000	0.241
29479.000000	0.240
29480.000000	0.239
29481.000000	0.238
29482.000000	0.234
29483.000000	0.228
29484.000000	0.222
29485.000000	0.217
29486.000000	0.211
29487.000000	0.206
29488.000000	0.201
29489.000000	0.197
29490.000000	0.192
29491.000000	0.188
29492.000000	0.184
29493.000000	0.180
29494.000000	0.177
29495.000000	0.176
29496.000000	0.179
29497.000000	0.182
29498.000000	0.185
29499.000000	0.188
29500.000000	0.191
29501.000000	0.195
29502.000000	0.198
29503.000000	0.202
29504.000000	0.206
29505.000000	0.209
29506.000000	0.213
29507.000000	0.217
29508.000000	0.222
