time [d]	InflowT [°C]
34758.25000	5.3305
34758.29167	5.4032
34758.33333	5.4769
34758.37500	5.5661
34758.41667	5.6983
34758.45833	5.9700
34758.50000	6.2104
34758.54167	5.9828
34758.58333	5.5803
34758.62500	5.4396
34758.66667	5.3785
34758.70833	5.3794
34758.75000	5.4141
34758.79167	5.4462
34758.83333	5.4215
34758.87500	5.3333
34758.91667	5.4237
34758.95833	5.5120
34759.00000	5.3636
34759.04167	5.2387
34759.08333	5.2280
34759.12500	5.2671
34759.16667	5.3031
34759.20833	5.3255
34759.25000	5.3398
34759.29167	5.3380
34759.33333	5.3222
34759.37500	5.4324
34759.41667	5.6391
34759.45833	5.9175
34759.50000	6.1925
34759.54167	5.7652
34759.58333	5.5369
34759.62500	5.6192
34759.66667	5.6998
34759.70833	5.7503
34759.75000	5.7870
34759.79167	5.7700
34759.83333	5.7321
34759.87500	5.7078
34759.91667	5.7395
34759.95833	5.8248
34760.00000	5.7742
34760.04167	5.6146
34760.08333	5.5846
34760.12500	5.5831
34760.16667	5.6007
34760.20833	5.5753
34760.25000	5.5705
34760.29167	5.5953
34760.33333	5.6780
34760.37500	5.7621
34760.41667	5.8403
34760.45833	5.9763
34760.50000	6.2011
34760.54167	6.0081
34760.58333	5.7139
34760.62500	5.7294
34760.66667	5.7465
34760.70833	5.7603
34760.75000	5.7545
34760.79167	5.7856
34760.83333	5.8124
34760.87500	5.7978
34760.91667	5.8204
34760.95833	5.8792
34761.00000	5.9520
34761.04167	5.9930
34761.08333	5.8735
34761.12500	5.7459
34761.16667	5.6986
34761.20833	5.7335
34761.25000	5.7648
34761.29167	5.7691
34761.33333	5.8540
34761.37500	6.0055
34761.41667	6.2534
34761.45833	6.4035
34761.50000	6.0612
34761.54167	5.5791
34761.58333	5.4080
34761.62500	5.3600
34761.66667	5.2990
34761.70833	5.3108
34761.75000	5.2869
34761.79167	5.1887
34761.83333	5.2252
34761.87500	5.3012
34761.91667	5.4373
34761.95833	5.3243
34762.00000	5.1990
34762.04167	5.2123
34762.08333	5.2636
34762.12500	5.3016
34762.16667	5.2939
34762.20833	5.2439
34762.25000	5.2331
34762.29167	5.2744
34762.33333	5.3818
34762.37500	5.5359
34762.41667	5.6972
34762.45833	5.9620
34762.50000	5.7600
34762.54167	5.4002
34762.58333	5.3844
34762.62500	5.4454
34762.66667	5.4903
34762.70833	5.5020
34762.75000	5.4773
34762.79167	5.4365
34762.83333	5.4065
34762.87500	5.4330
34762.91667	5.5409
34762.95833	5.5616
34763.00000	5.3018
34763.04167	5.1645
34763.08333	5.2120
34763.12500	5.2087
34763.16667	5.1251
34763.20833	5.0749
34763.25000	5.0657
34763.29167	5.0611
34763.33333	5.0671
34763.37500	5.0930
34763.41667	5.1662
34763.45833	5.3059
34763.50000	5.4784
34763.54167	5.6785
34763.58333	5.8679
34763.62500	6.0181
34763.66667	6.0911
34763.70833	6.0515
34763.75000	5.8688
34763.79167	5.7450
34763.83333	5.6980
34763.87500	5.5564
34763.91667	5.4555
34763.95833	5.3956
34764.00000	5.2643
34764.04167	5.1902
34764.08333	5.1895
34764.12500	5.2010
34764.16667	5.1968
34764.20833	5.1865
34764.25000	5.2103
34764.29167	5.2382
34764.33333	5.2912
34764.37500	5.3454
34764.41667	5.4376
34764.45833	5.6087
34764.50000	5.8027
34764.54167	5.9774
34764.58333	6.1743
34764.62500	6.3094
34764.66667	6.3471
34764.70833	6.3338
34764.75000	6.2752
34764.79167	6.2021
34764.83333	6.1011
34764.87500	5.9942
34764.91667	5.9142
34764.95833	5.8760
34765.00000	5.8881
34765.04167	5.9291
34765.08333	5.8998
34765.12500	5.8655
34765.16667	5.8497
34765.20833	5.8226
34765.25000	5.7551
34765.29167	5.6909
34765.33333	5.6179
34765.37500	5.5579
34765.41667	5.6338
34765.45833	5.9409
34765.50000	6.1766
34765.54167	5.9174
34765.58333	5.6087
34765.62500	5.5531
34765.66667	5.5170
34765.70833	5.4888
34765.75000	5.4522
34765.79167	5.4142
34765.83333	5.3548
34765.87500	5.3147
34765.91667	5.3048
34765.95833	5.3050
34766.00000	5.3032
34766.04167	5.3189
34766.08333	5.3144
34766.12500	5.3367
34766.16667	5.4229
34766.20833	5.5097
34766.25000	5.6132
34766.29167	5.7640
34766.33333	5.9564
34766.37500	6.1084
34766.41667	6.1303
34766.45833	6.0675
34766.50000	6.4929
34766.54167	6.7972
34766.58333	6.3814
34766.62500	6.3243
34766.66667	6.3274
34766.70833	6.2626
34766.75000	6.2166
34766.79167	6.2562
34766.83333	6.2409
34766.87500	6.2167
34766.91667	6.2077
34766.95833	6.2801
34767.00000	6.2415
34767.04167	6.1466
34767.08333	6.1049
34767.12500	6.1905
34767.16667	6.2903
34767.20833	6.2926
34767.25000	6.2596
34767.29167	6.2674
34767.33333	6.2573
34767.37500	6.1390
34767.41667	6.2930
34767.45833	6.5783
34767.50000	6.8198
34767.54167	6.8652
34767.58333	6.3246
34767.62500	6.1265
34767.66667	6.1077
34767.70833	6.1575
34767.75000	6.2041
34767.79167	6.2375
34767.83333	6.3101
34767.87500	6.3173
34767.91667	6.2912
34767.95833	6.3483
34768.00000	6.3505
34768.04167	6.3323
34768.08333	6.3478
34768.12500	6.3488
34768.16667	6.2868
34768.20833	6.2220
34768.25000	6.2299
34768.29167	6.3972
34768.33333	6.6109
34768.37500	6.7686
34768.41667	6.9421
34768.45833	7.1181
34768.50000	7.2508
34768.54167	7.4867
34768.58333	7.5013
34768.62500	7.1002
34768.66667	7.0606
34768.70833	7.0663
34768.75000	7.0130
34768.79167	7.0062
34768.83333	6.9232
34768.87500	6.7426
34768.91667	6.6295
34768.95833	6.6732
34769.00000	6.7394
34769.04167	6.8073
34769.08333	6.7983
34769.12500	6.6571
34769.16667	6.4841
34769.20833	6.4159
34769.25000	6.5163
34769.29167	6.6959
34769.33333	6.8192
34769.37500	6.8910
34769.41667	6.9383
34769.45833	7.0045
34769.50000	7.1714
34769.54167	7.3622
34769.58333	7.2211
34769.62500	6.9053
34769.66667	6.8025
34769.70833	6.7903
34769.75000	6.7843
34769.79167	6.8167
34769.83333	6.9136
34769.87500	7.0049
34769.91667	7.0471
34769.95833	7.0885
34770.00000	7.1031
34770.04167	7.0831
34770.08333	7.0566
34770.12500	7.0233
34770.16667	6.9751
34770.20833	6.9327
34770.25000	7.0223
34770.29167	7.1545
34770.33333	7.2916
34770.37500	7.3630
34770.41667	7.4080
34770.45833	7.4927
34770.50000	7.6020
34770.54167	7.7390
34770.58333	7.8854
34770.62500	7.9806
34770.66667	8.0273
34770.70833	8.0610
34770.75000	7.8586
34770.79167	7.6043
34770.83333	7.4493
34770.87500	7.4375
34770.91667	7.4670
34770.95833	7.5100
34771.00000	7.5194
34771.04167	7.4497
34771.08333	7.2811
34771.12500	7.0341
34771.16667	6.9010
34771.20833	6.9371
34771.25000	7.0284
34771.29167	7.1327
34771.33333	7.2427
34771.37500	7.3899
34771.41667	7.5524
34771.45833	7.6567
34771.50000	7.7596
34771.54167	7.8752
34771.58333	7.9612
34771.62500	8.0241
34771.66667	8.0531
34771.70833	8.0838
34771.75000	8.1043
34771.79167	8.0777
34771.83333	8.0128
34771.87500	8.0013
34771.91667	7.9726
34771.95833	7.8863
34772.00000	7.8025
34772.04167	7.8035
34772.08333	7.8265
34772.12500	7.7838
34772.16667	7.7111
34772.20833	7.6144
34772.25000	7.5494
34772.29167	7.5133
34772.33333	7.4915
34772.37500	7.5696
34772.41667	7.6937
34772.45833	7.8076
34772.50000	7.8586
34772.54167	7.6923
34772.58333	7.4072
34772.62500	7.3344
34772.66667	7.3794
34772.70833	7.3418
34772.75000	7.2842
34772.79167	7.3346
34772.83333	7.3590
34772.87500	7.3504
34772.91667	7.3414
34772.95833	7.3631
34773.00000	7.3971
34773.04167	7.1028
34773.08333	6.7477
34773.12500	6.6309
34773.16667	6.6152
34773.20833	6.5893
34773.25000	6.5707
34773.29167	6.7031
34773.33333	7.0014
34773.37500	7.2449
34773.41667	7.2548
34773.45833	7.0498
34773.50000	7.0391
34773.54167	7.1101
34773.58333	7.0702
34773.62500	7.0551
34773.66667	7.0684
34773.70833	7.0469
34773.75000	7.0471
34773.79167	7.0966
34773.83333	7.0664
34773.87500	7.0292
34773.91667	7.0297
34773.95833	6.9666
34774.00000	6.7313
34774.04167	6.5652
34774.08333	6.5694
34774.12500	6.6053
34774.16667	6.6080
34774.20833	6.6207
34774.25000	6.7272
34774.29167	6.8636
34774.33333	6.9822
34774.37500	7.0150
34774.41667	7.0497
34774.45833	7.0797
34774.50000	6.9819
34774.54167	6.8684
34774.58333	6.7769
34774.62500	6.7202
34774.66667	6.6718
34774.70833	6.6515
34774.75000	6.6311
34774.79167	6.5706
34774.83333	6.4998
34774.87500	6.5554
34774.91667	6.7185
34774.95833	6.6025
34775.00000	6.3572
34775.04167	6.3189
34775.08333	6.3905
34775.12500	6.4548
34775.16667	6.5100
34775.20833	6.5684
34775.25000	6.7116
34775.29167	6.7764
34775.33333	6.8042
34775.37500	6.8578
34775.41667	6.9414
34775.45833	7.1088
34775.50000	7.3570
34775.54167	7.2584
34775.58333	6.8684
34775.62500	6.7934
34775.66667	6.7667
34775.70833	6.7372
34775.75000	6.7044
34775.79167	6.6336
34775.83333	6.5499
34775.87500	6.5820
34775.91667	6.6127
34775.95833	6.6007
34776.00000	6.4228
34776.04167	6.2871
34776.08333	6.2940
34776.12500	6.3551
34776.16667	6.4082
34776.20833	6.4569
34776.25000	6.4957
34776.29167	6.5147
34776.33333	6.5350
34776.37500	6.5483
34776.41667	6.5849
34776.45833	6.7987
34776.50000	6.8903
34776.54167	6.4953
34776.58333	6.3091
34776.62500	6.2572
34776.66667	6.2323
34776.70833	6.2502
34776.75000	6.2578
34776.79167	6.1812
34776.83333	6.1703
34776.87500	6.2410
34776.91667	6.3631
34776.95833	6.3620
34777.00000	6.2435
34777.04167	6.2018
34777.08333	6.2447
34777.12500	6.2804
34777.16667	6.3190
34777.20833	6.3566
34777.25000	6.3906
34777.29167	6.4097
34777.33333	6.4420
34777.37500	6.4342
34777.41667	6.4056
34777.45833	6.4481
34777.50000	6.5375
34777.54167	6.7277
34777.58333	6.9541
34777.62500	7.1606
34777.66667	7.2568
34777.70833	7.1290
34777.75000	6.9844
34777.79167	6.8777
34777.83333	6.8633
34777.87500	6.8457
34777.91667	6.7683
34777.95833	6.7301
34778.00000	6.6444
34778.04167	6.4448
34778.08333	6.2938
34778.12500	6.2388
34778.16667	6.2225
34778.20833	6.2063
34778.25000	6.2000
34778.29167	6.2379
34778.33333	6.2094
34778.37500	6.1739
34778.41667	6.2414
34778.45833	6.4380
34778.50000	6.6961
34778.54167	6.9200
34778.58333	7.0863
34778.62500	7.0993
34778.66667	6.9441
34778.70833	6.8141
34778.75000	6.7200
34778.79167	6.6085
34778.83333	6.5930
34778.87500	6.6268
34778.91667	6.6414
34778.95833	6.6442
34779.00000	6.6413
34779.04167	6.6565
34779.08333	6.6562
34779.12500	6.6442
34779.16667	6.6681
34779.20833	6.7279
34779.25000	6.7084
34779.29167	6.5917
34779.33333	6.5383
34779.37500	6.6035
34779.41667	6.7842
34779.45833	6.9878
34779.50000	7.1686
34779.54167	7.1095
34779.58333	6.8094
34779.62500	6.7540
34779.66667	6.7777
34779.70833	6.7771
34779.75000	6.7576
34779.79167	6.7274
34779.83333	6.6460
34779.87500	6.6386
34779.91667	6.6228
34779.95833	6.5980
34780.00000	6.5601
34780.04167	6.5548
34780.08333	6.5901
34780.12500	6.5753
34780.16667	6.5073
34780.20833	6.4549
34780.25000	6.4316
34780.29167	6.4523
34780.33333	6.5005
34780.37500	6.5829
34780.41667	6.7374
34780.45833	6.8459
34780.50000	7.0901
34780.54167	7.0538
34780.58333	6.7420
34780.62500	6.5998
34780.66667	6.5779
34780.70833	6.5968
34780.75000	6.6128
34780.79167	6.6212
34780.83333	6.6230
34780.87500	6.5945
34780.91667	6.5714
34780.95833	6.5565
34781.00000	6.5484
34781.04167	6.5289
34781.08333	6.4942
34781.12500	6.4523
34781.16667	6.4538
34781.20833	6.5201
34781.25000	6.5710
34781.29167	6.6167
34781.33333	6.6843
34781.37500	6.7453
34781.41667	6.8268
34781.45833	6.8301
34781.50000	7.0885
34781.54167	7.4200
34781.58333	7.3139
34781.62500	7.1094
34781.66667	7.0982
34781.70833	7.1071
34781.75000	7.1143
34781.79167	7.0949
34781.83333	7.0746
34781.87500	7.1146
34781.91667	7.0803
34781.95833	7.0094
34782.00000	6.9925
34782.04167	6.8976
34782.08333	6.7073
34782.12500	6.6149
34782.16667	6.5901
34782.20833	6.6033
34782.25000	6.7775
34782.29167	6.8982
34782.33333	6.9407
34782.37500	6.9917
34782.41667	7.0424
34782.45833	7.1166
34782.50000	7.2241
34782.54167	7.5411
34782.58333	7.7411
34782.62500	7.4804
34782.66667	7.3162
34782.70833	7.2943
34782.75000	7.2733
34782.79167	7.2347
34782.83333	7.2124
34782.87500	7.1816
34782.91667	7.1361
34782.95833	7.1012
34783.00000	7.0713
34783.04167	7.0492
34783.08333	6.9780
34783.12500	6.9338
34783.16667	6.9700
34783.20833	6.9908
34783.25000	7.0200
34783.29167	7.0601
34783.33333	7.1217
34783.37500	7.1546
34783.41667	7.1434
34783.45833	7.2067
34783.50000	7.4600
34783.54167	7.8102
34783.58333	7.8495
34783.62500	7.3360
34783.66667	7.1097
34783.70833	7.0620
34783.75000	7.0961
34783.79167	7.1872
34783.83333	7.3100
34783.87500	7.4213
34783.91667	7.5051
34783.95833	7.5292
34784.00000	7.5538
34784.04167	7.5947
34784.08333	7.7186
34784.12500	7.8136
34784.16667	7.8250
34784.20833	7.8084
34784.25000	7.7426
34784.29167	7.7052
34784.33333	7.7233
34784.37500	7.8394
34784.41667	7.9422
34784.45833	8.0466
34784.50000	8.1168
34784.54167	8.1100
34784.58333	8.1495
34784.62500	8.3432
34784.66667	8.4805
34784.70833	8.4888
34784.75000	8.1169
34784.79167	7.6553
34784.83333	7.4732
34784.87500	7.3505
34784.91667	7.2479
34784.95833	7.2306
34785.00000	7.1342
34785.04167	6.9855
34785.08333	6.9697
34785.12500	7.1102
34785.16667	7.2026
34785.20833	7.2681
34785.25000	7.3304
34785.29167	7.3746
34785.33333	7.4036
34785.37500	7.4668
34785.41667	7.6029
34785.45833	7.7540
34785.50000	7.9085
34785.54167	8.0908
34785.58333	8.2509
34785.62500	8.3361
34785.66667	8.4253
34785.70833	8.4404
34785.75000	8.4265
34785.79167	8.3987
34785.83333	8.3877
34785.87500	8.3667
34785.91667	8.3621
34785.95833	8.3630
34786.00000	8.3487
34786.04167	8.3069
34786.08333	8.2620
34786.12500	8.2005
34786.16667	8.1157
34786.20833	8.0297
34786.25000	7.8903
34786.29167	7.6149
34786.33333	7.4478
34786.37500	7.5435
34786.41667	7.9038
34786.45833	8.0920
34786.50000	7.7874
34786.54167	7.1874
34786.58333	7.0721
34786.62500	7.1062
34786.66667	7.1484
34786.70833	7.1833
34786.75000	7.1480
34786.79167	7.0858
34786.83333	7.0260
34786.87500	6.9897
34786.91667	7.0075
34786.95833	6.9440
34787.00000	6.8661
34787.04167	6.8210
34787.08333	6.7917
34787.12500	6.7596
34787.16667	6.6868
34787.20833	6.6082
34787.25000	6.5742
34787.29167	6.5976
34787.33333	6.6747
34787.37500	6.8426
34787.41667	7.0588
34787.45833	7.4810
34787.50000	7.5524
34787.54167	7.1573
34787.58333	7.2385
34787.62500	7.3779
34787.66667	7.4883
34787.70833	7.5345
34787.75000	7.5364
34787.79167	7.5195
34787.83333	7.4432
34787.87500	7.2697
34787.91667	7.1272
34787.95833	7.0330
34788.00000	6.9675
34788.04167	6.8580
34788.08333	6.7654
34788.12500	6.7052
34788.16667	6.6540
34788.20833	6.6074
34788.25000	6.5684
34788.29167	6.5855
34788.33333	6.6766
34788.37500	6.8550
34788.41667	7.0708
34788.45833	7.3202
34788.50000	7.7073
34788.54167	7.9938
34788.58333	7.8027
34788.62500	7.7343
34788.66667	7.7331
34788.70833	7.7201
34788.75000	7.6876
34788.79167	7.6339
34788.83333	7.6047
34788.87500	7.6035
34788.91667	7.5715
34788.95833	7.4920
34789.00000	7.4505
34789.04167	7.4443
34789.08333	7.4149
34789.12500	7.3935
34789.16667	7.3728
34789.20833	7.3472
34789.25000	7.3207
34789.29167	7.2994
34789.33333	7.3450
34789.37500	7.4512
34789.41667	7.6067
34789.45833	7.7450
34789.50000	7.9849
34789.54167	8.3500
34789.58333	8.1782
34789.62500	8.0428
34789.66667	8.0385
34789.70833	8.0211
34789.75000	7.9757
34789.79167	7.9290
34789.83333	7.9261
34789.87500	7.9269
34789.91667	7.9114
34789.95833	7.8645
34790.00000	7.8413
34790.04167	7.8541
34790.08333	7.8580
34790.12500	7.8532
34790.16667	7.8384
34790.20833	7.7770
34790.25000	7.7155
34790.29167	7.6774
34790.33333	7.6983
34790.37500	7.7554
34790.41667	7.8698
34790.45833	8.0428
34790.50000	8.2242
34790.54167	8.3941
34790.58333	8.5349
34790.62500	8.6313
34790.66667	8.6931
34790.70833	8.7516
34790.75000	8.7252
34790.79167	8.6505
34790.83333	8.6445
34790.87500	8.6870
34790.91667	8.7512
34790.95833	8.7766
34791.00000	8.7674
34791.04167	8.7474
34791.08333	8.7503
34791.12500	8.7564
34791.16667	8.8125
34791.20833	8.8564
34791.25000	8.8568
34791.29167	8.8321
34791.33333	8.7309
34791.37500	8.6225
34791.41667	8.6105
34791.45833	8.7067
34791.50000	8.8126
34791.54167	8.8864
34791.58333	8.9773
34791.62500	9.0548
34791.66667	8.9865
34791.70833	8.8451
34791.75000	8.7306
34791.79167	8.6892
34791.83333	8.6656
34791.87500	8.6954
34791.91667	8.7348
34791.95833	8.7681
34792.00000	8.7727
34792.04167	8.7251
34792.08333	8.7160
34792.12500	8.7322
34792.16667	8.7415
34792.20833	8.7694
34792.25000	8.8132
34792.29167	8.8529
34792.33333	8.8479
34792.37500	8.8463
34792.41667	8.9235
34792.45833	9.0451
34792.50000	9.1788
34792.54167	9.3109
34792.58333	9.3722
34792.62500	9.3922
34792.66667	9.4167
34792.70833	9.4150
34792.75000	9.3932
34792.79167	9.3580
34792.83333	9.3433
34792.87500	9.3477
34792.91667	9.3258
34792.95833	9.3315
34793.00000	9.3262
34793.04167	9.2963
34793.08333	9.2961
34793.12500	9.2632
34793.16667	9.2373
34793.20833	9.2491
34793.25000	9.2545
34793.29167	9.2661
34793.33333	9.3266
34793.37500	9.3760
34793.41667	9.4416
34793.45833	9.5421
34793.50000	9.6667
34793.54167	9.7766
34793.58333	9.8692
34793.62500	9.9200
34793.66667	9.9073
34793.70833	9.8652
34793.75000	9.7477
34793.79167	9.5804
34793.83333	9.4337
34793.87500	9.3004
34793.91667	9.2713
34793.95833	9.3488
34794.00000	9.4801
34794.04167	9.5727
34794.08333	9.5697
34794.12500	9.5219
34794.16667	9.4709
34794.20833	9.4120
34794.25000	9.3453
34794.29167	9.3102
34794.33333	9.3650
34794.37500	9.4155
34794.41667	9.4566
34794.45833	9.5024
34794.50000	9.4637
34794.54167	8.8647
34794.58333	8.8728
34794.62500	9.0286
34794.66667	9.0099
34794.70833	8.9933
34794.75000	9.0594
34794.79167	8.9854
34794.83333	8.8683
34794.87500	8.7971
34794.91667	8.7290
34794.95833	8.6851
34795.00000	8.6692
34795.04167	8.7116
34795.08333	8.7865
34795.12500	8.9122
34795.16667	9.0108
34795.20833	9.1129
34795.25000	9.1875
34795.29167	9.1759
34795.33333	9.2330
34795.37500	9.2347
34795.41667	9.0707
34795.45833	8.4737
34795.50000	8.2027
34795.54167	8.2473
34795.58333	8.1604
34795.62500	8.1838
34795.66667	8.1612
34795.70833	8.1348
34795.75000	8.1148
34795.79167	8.1892
34795.83333	8.2918
34795.87500	8.3242
34795.91667	8.3465
34795.95833	8.5255
34796.00000	8.6872
34796.04167	8.6375
34796.08333	8.5289
34796.12500	8.4373
34796.16667	8.3393
34796.20833	8.2153
34796.25000	8.1046
34796.29167	8.0230
34796.33333	8.0884
34796.37500	8.2130
34796.41667	8.1910
34796.45833	8.1389
34796.50000	8.2000
34796.54167	8.2635
34796.58333	8.2838
34796.62500	8.2939
34796.66667	8.2876
34796.70833	8.1808
34796.75000	8.0918
34796.79167	8.0322
34796.83333	7.9766
34796.87500	7.9296
34796.91667	7.8845
34796.95833	7.8493
34797.00000	7.8738
34797.04167	7.9194
34797.08333	7.9569
34797.12500	7.9826
34797.16667	7.9825
34797.20833	7.9709
34797.25000	7.9670
34797.29167	7.9515
34797.33333	7.9216
34797.37500	7.7388
34797.41667	7.6755
34797.45833	7.6660
34797.50000	7.7619
34797.54167	7.8834
34797.58333	8.0026
34797.62500	8.0728
34797.66667	8.1143
34797.70833	8.1190
34797.75000	8.0570
34797.79167	7.9990
34797.83333	7.9393
34797.87500	7.8838
34797.91667	7.8334
34797.95833	7.7836
34798.00000	7.7620
34798.04167	7.7888
34798.08333	7.8181
34798.12500	7.8749
34798.16667	7.8944
34798.20833	7.8188
34798.25000	7.6973
34798.29167	7.5553
34798.33333	7.6046
34798.37500	7.6691
34798.41667	7.7489
34798.45833	7.8875
34798.50000	8.0496
34798.54167	8.2405
34798.58333	8.3974
34798.62500	8.5203
34798.66667	8.5420
34798.70833	8.5757
34798.75000	8.4707
34798.79167	8.4187
34798.83333	8.3562
34798.87500	8.2892
34798.91667	8.2160
34798.95833	8.1525
34799.00000	8.1224
34799.04167	8.1368
34799.08333	8.1599
34799.12500	8.1360
34799.16667	8.1098
34799.20833	8.0963
34799.25000	8.0850
34799.29167	8.0680
34799.33333	8.0937
34799.37500	8.1246
34799.41667	8.1315
34799.45833	8.1460
34799.50000	8.1894
34799.54167	8.2240
34799.58333	8.2580
34799.62500	8.2956
34799.66667	8.3316
34799.70833	8.3534
34799.75000	8.3660
34799.79167	8.3494
34799.83333	8.3485
34799.87500	8.3513
34799.91667	8.3416
34799.95833	8.3397
34800.00000	8.3179
34800.04167	8.2875
34800.08333	8.3329
34800.12500	8.3774
34800.16667	8.3519
34800.20833	8.2804
34800.25000	8.2522
34800.29167	8.2473
34800.33333	8.1974
34800.37500	8.1685
34800.41667	8.1440
34800.45833	8.2115
34800.50000	8.4917
34800.54167	8.6126
34800.58333	8.6841
34800.62500	8.7075
34800.66667	8.7119
34800.70833	8.7394
34800.75000	8.7493
34800.79167	8.7213
34800.83333	8.7174
34800.87500	8.7175
34800.91667	8.6855
34800.95833	8.6280
34801.00000	8.5822
34801.04167	8.5694
34801.08333	8.6011
34801.12500	8.5902
34801.16667	8.5053
34801.20833	8.4982
34801.25000	8.4624
34801.29167	8.3792
34801.33333	8.2836
34801.37500	8.2925
34801.41667	8.2968
34801.45833	8.3015
34801.50000	8.3441
34801.54167	8.3980
34801.58333	8.4125
34801.62500	8.4790
34801.66667	8.5232
34801.70833	8.5614
34801.75000	8.5457
34801.79167	8.5015
34801.83333	8.4521
34801.87500	8.3955
34801.91667	8.3655
34801.95833	8.3497
34802.00000	8.3422
34802.04167	8.3394
34802.08333	8.3110
34802.12500	8.3006
34802.16667	8.2520
34802.20833	8.1947
34802.25000	8.1206
34802.29167	8.1616
34802.33333	8.2455
34802.37500	8.2935
34802.41667	8.3412
34802.45833	8.4608
34802.50000	8.6782
34802.54167	8.8781
34802.58333	9.0109
34802.62500	9.1138
34802.66667	9.2317
34802.70833	9.2797
34802.75000	9.2786
34802.79167	9.2733
34802.83333	9.2457
34802.87500	9.1698
34802.91667	9.0985
34802.95833	9.0535
34803.00000	9.0087
34803.04167	8.9156
34803.08333	8.8888
34803.12500	8.8724
34803.16667	8.8563
34803.20833	8.8430
34803.25000	8.8121
34803.29167	8.7519
34803.33333	8.6556
34803.37500	8.6144
34803.41667	8.5676
34803.45833	8.5881
34803.50000	8.6440
34803.54167	8.7231
34803.58333	8.7910
34803.62500	8.8973
34803.66667	9.0565
34803.70833	9.1995
34803.75000	9.3213
34803.79167	9.3655
34803.83333	9.2826
34803.87500	9.2347
34803.91667	9.1925
34803.95833	9.0956
